2025-06-14 00:58:26 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务
<CreateTime>1749884975</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[Hi there! How’s it going today? 😊 

Is there anything you’d like to chat about, or were you just saying hello?]]></Content>
</xml>
2025-06-14 15:09:35 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749884975</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[Hi there! How’s it going today? 😊 

Is there anything you’d like to chat about, or were you just saying hello?]]></Content>
</xml>
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 6, 超时设置: 4.8秒
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 中国面积多大
2025-06-14 15:09:52 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 6
2025-06-14 15:09:53 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 15:09:56 | INFO     | src.dify_client:chat_completion_streaming:265 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU，首字节0.00秒
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 中国（包括香港、澳门和台湾）的总面积大约是 **960万平方公里** (370万平方英里)。

* ...
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 419
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749884996</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[中国（包括香港、澳门和台湾）的总面积大约是 **960万平方公里** (370万平方英里)。

*   **中国大陆**约占919万平方公里。
*   **香港**面积约1100平方公里。
*   **澳门**面积约为33平方公里。

这个数字一直在变，因为中国不断进行土地调整和重新划分。 

你还想知道关于中国面积的其他信息吗？ 比如，它排在世界哪个国家？]]></Content>
</xml>
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749884996</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[中国（包括香港、澳门和台湾）的总面积大约是 **960万平方公里** (370万平方英里)。

*   **中国大陆**约占919万平方公里。
*   **香港**面积约1100平方公里。
*   **澳门**面积约为33平方公里。

这个数字一直在变，因为中国不断进行土地调整和重新划分。 

你还想知道关于中国面积的其他信息吗？ 比如，它排在世界哪个国家？]]></Content>
</xml>
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:09:56 | INFO     | src.wechat_official:handle_webhook:359 - 消息已处理过，跳过: 25052327816267616
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 6, 超时设置: 4.8秒
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 中国面积多大
2025-06-14 15:10:17 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 6
2025-06-14 15:10:19 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 15:10:20 | INFO     | src.dify_client:chat_completion_streaming:265 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU，首字节0.00秒
2025-06-14 15:10:20 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 中国总面积约为 **960万平方公里** (370万平方英里)。 

要记住，这包括了中国大陆、香港...
2025-06-14 15:10:20 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 308
2025-06-14 15:10:20 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885020</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[中国总面积约为 **960万平方公里** (370万平方英里)。 

要记住，这包括了中国大陆、香港和澳门。 😊 

还有什么想问的吗？
]]></Content>
</xml>
2025-06-14 15:10:20 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885020</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[中国总面积约为 **960万平方公里** (370万平方英里)。 

要记住，这包括了中国大陆、香港和澳门。 😊 

还有什么想问的吗？
]]></Content>
</xml>
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 3, 超时设置: 4.8秒
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 日本呢
2025-06-14 15:10:28 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 3
2025-06-14 15:10:29 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 15:10:32 | INFO     | src.dify_client:chat_completion_streaming:265 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU，首字节0.00秒
2025-06-14 15:10:32 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 日本的面积大约是 **378,000平方公里** (146,000平方英里)。

它是一个岛国，主要...
2025-06-14 15:10:32 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 347
2025-06-14 15:10:32 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885032</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[日本的面积大约是 **378,000平方公里** (146,000平方英里)。

它是一个岛国，主要由四个主要岛屿组成：本州、北海道、四国和九州。

想知道更多关于日本的信息吗？ 比如它的地理位置、人口、或者文化呢？]]></Content>
</xml>
2025-06-14 15:10:32 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885032</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[日本的面积大约是 **378,000平方公里** (146,000平方英里)。

它是一个岛国，主要由四个主要岛屿组成：本州、北海道、四国和九州。

想知道更多关于日本的信息吗？ 比如它的地理位置、人口、或者文化呢？]]></Content>
</xml>
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 4, 超时设置: 4.8秒
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 顾杰是？
2025-06-14 15:10:47 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 4
2025-06-14 15:10:49 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 15:10:51 | INFO     | src.dify_client:chat_completion_streaming:265 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU，首字节0.00秒
2025-06-14 15:10:51 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 顾杰是一位曾经非常受欢迎的中国网络主播，尤其以其在腾讯视频上的“吃播”直播而闻名。 他以其独特的口头...
2025-06-14 15:10:51 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 370
2025-06-14 15:10:51 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885051</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[顾杰是一位曾经非常受欢迎的中国网络主播，尤其以其在腾讯视频上的“吃播”直播而闻名。 他以其独特的口头禅 “笑一笑，多快” 迅速走红网络，成为了一个标志性的网络现象。

虽然他现在已经不活跃了，但他依然被许多人记得。 

希望这个回答对你有帮助！你还有其他问题吗？]]></Content>
</xml>
2025-06-14 15:10:51 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885051</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[顾杰是一位曾经非常受欢迎的中国网络主播，尤其以其在腾讯视频上的“吃播”直播而闻名。 他以其独特的口头禅 “笑一笑，多快” 迅速走红网络，成为了一个标志性的网络现象。

虽然他现在已经不活跃了，但他依然被许多人记得。 

希望这个回答对你有帮助！你还有其他问题吗？]]></Content>
</xml>
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 4, 超时设置: 4.8秒
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 顾杰是？
2025-06-14 15:11:41 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 4
2025-06-14 15:11:45 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:359 - 消息已处理过，跳过: 25052332872623570
2025-06-14 15:11:46 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 250
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885106</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 15:11:46 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885106</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 4, 超时设置: 4.8秒
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 顾杰是？
2025-06-14 15:11:58 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 4
2025-06-14 15:11:59 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 15:12:02 | INFO     | src.dify_client:chat_completion_streaming:265 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU，首字节0.00秒
2025-06-14 15:12:02 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 顾杰是一位曾经在中国腾讯视频上非常著名的吃播主播。他以其独特的口头禅“笑一笑，多快”而闻名，这句口头...
2025-06-14 15:12:02 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 379
2025-06-14 15:12:02 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885122</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[顾杰是一位曾经在中国腾讯视频上非常著名的吃播主播。他以其独特的口头禅“笑一笑，多快”而闻名，这句口头禅迅速在网络上流行开来，成为了一个标志性的网络现象。 

虽然他已经不再活跃在腾讯视频上，但“笑一笑，多快”依然被很多人记得。

希望这个回答对你有所帮助！ 你还有什么想问的吗？
]]></Content>
</xml>
2025-06-14 15:12:02 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749885122</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[顾杰是一位曾经在中国腾讯视频上非常著名的吃播主播。他以其独特的口头禅“笑一笑，多快”而闻名，这句口头禅迅速在网络上流行开来，成为了一个标志性的网络现象。 

虽然他已经不再活跃在腾讯视频上，但“笑一笑，多快”依然被很多人记得。

希望这个回答对你有所帮助！ 你还有什么想问的吗？
]]></Content>
</xml>
2025-06-14 16:21:58 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务
2025-06-14 16:21:58 | INFO     | src.app:create_app:134 - FastAPI应用创建成功
2025-06-14 16:21:58 | INFO     | __main__:main:61 - 📡 服务启动在 http://0.0.0.0:8000
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 2, 超时设置: 4.8秒
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: hi
2025-06-14 16:22:31 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 2
2025-06-14 16:22:34 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 16:22:35 | INFO     | src.dify_client:chat_completion_streaming:265 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU，首字节0.00秒
2025-06-14 16:22:35 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: Hi there! How’s it going today? 😊 

Is there anyth...
2025-06-14 16:22:35 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 318
2025-06-14 16:22:35 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889355</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[Hi there! How’s it going today? 😊 

Is there anything you’d like to chat about?]]></Content>
</xml>
2025-06-14 16:22:35 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889355</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[Hi there! How’s it going today? 😊 

Is there anything you’d like to chat about?]]></Content>
</xml>
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 15, 超时设置: 4.8秒
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 为什么要部署Dify测试环境？
2025-06-14 16:22:57 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 15
2025-06-14 16:22:59 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 16:23:02 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 16:23:02 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 250
2025-06-14 16:23:02 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889382</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 16:23:02 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889382</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 12, 超时设置: 4.8秒
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 松下信息系统有限公司介绍
2025-06-14 16:23:54 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 12
2025-06-14 16:23:58 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 16:23:59 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 16:23:59 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 250
2025-06-14 16:23:59 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889439</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 16:23:59 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889439</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 4, 超时设置: 4.8秒
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 你是谁？
2025-06-14 16:24:11 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 4
2025-06-14 16:24:14 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 16:24:16 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 16:24:16 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 250
2025-06-14 16:24:16 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889456</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 16:24:16 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749889456</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔]]></Content>
</xml>
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 5, 超时设置: 4.8秒
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 你在干吗？
2025-06-14 16:24:28 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 5
2025-06-14 16:24:31 | INFO     | src.dify_client:process_stream:233 - 收到首个数据块，耗时0.00秒
2025-06-14 16:24:32 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 16:24:32 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 250
2025-06-14 16:24:32 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
